"","baseMean","log2FoldChange (cortex over medulla)","lfcSE","stat","pvalue","padj"
"TMEM65",493.828503692836,-0.497679193470712,0.147072086299669,-3.38391333115828,0.000714605567031736,0.00458150129221649
"TRMT12",250.777230578468,-0.181564719995976,0.156676124089493,-1.1588537886747,0.246515788043999,0.430518728128308
"RNF139-AS1",36.2366490120115,-0.567116470479807,0.310456367123855,-1.82671876158867,0.0677420658722321,0.172729476465465
"RNF139",460.386639942589,-0.453617564766254,0.160722506816866,-2.82236491795842,0.00476708997842103,0.021903614850396
"TATDN1",200.353063558512,-0.099513811382052,0.18029580082382,-0.551947471473805,0.580984342780863,0.738632129838926
"MIR6844",1.52961941699927,-0.526385829963598,0.731745357104793,-0.719356569676484,0.471921248982443,NA
"NDUFB9",1356.49434477619,-0.179562848793338,0.211032963432118,-0.850875834149468,0.394838330202454,0.587323141028948
"MTSS1",1339.42031438915,0.242048740837936,0.187933632282385,1.28794797343266,0.197764074275682,0.370024321887907
"LINC00964",7.52132651233522,1.48080497061176,0.560564884412481,2.641629919726,0.00825081559071602,0.0342486684897646
"ZNF572",86.999304039603,-0.498782667991944,0.280548700094507,-1.77788265575253,0.0754231293858001,0.186840191469378
"SQLE",407.767094038698,-0.833750099747135,0.2722022282376,-3.06298043607259,0.00219144386387633,0.0115531693200589
"KIAA0196",862.619200768583,0.275296238714584,0.144118905907785,1.91020211387625,0.0561071951034854,0.15032306592444
"NSMCE2",195.217193428468,0.00753423510067708,0.169598441021865,0.0444239643671355,0.964566459699645,0.981171129348043
"TRIB1",711.788402596564,0.99586858253783,0.235541519791397,4.22799591095362,2.35782076016125e-05,0.000252411867052801
"LINC00861",14.1729138299912,0.985866703471109,0.484949889781147,2.03292489439686,0.0420601115153027,0.121330242631953
"FAM84B",2107.01286071069,-0.129289709451657,0.125613549180534,-1.02926563491841,0.303354867139962,0.495056534305756
"PCAT1",46.1623435215722,-0.339537342653067,0.294547159948184,-1.15274356307763,0.249015655156242,0.433166891254373
"PRNCR1",181.838082785498,-0.384261541384874,0.254033776461778,-1.51263956603302,0.130371238184474,0.276113449827149
"CASC19",0.504502397505733,0.576625764619009,0.551992684712185,1.04462573615386,0.296195980094809,NA
"CCAT1",4.44597628678809,1.66591280520872,0.697967708567483,2.38680498361143,0.0169955040292101,0.0604704666968283
"CASC21",10.4368197999651,-1.1404721418445,0.517043095842758,-2.20575838071211,0.0274009218079731,0.0875077555048302
"CASC8",3.36630483905684,-1.91353134432832,0.70459010150311,-2.71580787218862,0.00661142731462366,0.0285702376562196
"CCAT2",12.528514818135,-0.412549215846778,0.502051011056127,-0.821727686553065,0.411231898024661,0.602478713159688
"POU5F1B",20.0800541132159,-0.596914772710903,0.41996390975781,-1.42134778451591,0.155215678248481,0.313226460612092
